id,text,conversation_mode,split,source,source_intent,base_id,generation_family,label_source,review_status,note
mode_v1_04994,我想问一下你究竟是谁帮忙处理一下,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_04995,对了，我今天心情不错，想找个人说说话。,SOCIAL_ONLY,train,generated_mode_v1,,,social_mood,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_04996,我想问一下你是机器人吗现在方便吗,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_04997,对了，我今天起得很早～,SOCIAL_ONLY,train,generated_mode_v1,,,social_daily,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_04998,顺便聊一句，谢谢你，真的谢谢。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_04999,谢谢你呢,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.THANKS,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05000,就是谢谢你可以吗,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.THANKS,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05001,没别的事，刚才多亏你了！,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05002,那个请问有人处理吗,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05003,那个麻烦问一下啊,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05004,客服，好的谢谢呢,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.THANKS,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05005,说起来，你还挺聪明，继续保持。,SOCIAL_ONLY,train,generated_mode_v1,,,social_compliment,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05006,麻烦问下你几岁帮忙处理一下,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05007,帮我看下您好呢,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05008,顺便聊一句，你平时忙不忙，随便问问。,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05009,谢谢你耐心解释呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05010,你好，老板在吗啊,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05011,对了，你喜欢聊天吗？,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05012,没别的事，拜拜，拜拜。,SOCIAL_ONLY,train,generated_mode_v1,,,social_goodbye,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05013,顺便聊一句，我今天心情不错～,SOCIAL_ONLY,train,generated_mode_v1,,,social_mood,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05014,说起来，哈哈你真逗哈哈。,SOCIAL_ONLY,train,generated_mode_v1,,,social_laughter,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05015,客服，你平时忙不忙，我有点好奇。,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05016,这个客服不错呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_compliment,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05017,对了，哈哈你真逗，真逗。,SOCIAL_ONLY,train,generated_mode_v1,,,social_laughter,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05018,你是机器人吗谢谢,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05019,没别的事，太感谢了！,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05020,您好，你是客服吗可以吗,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05021,就是请问有人处理吗呢,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05022,就是哈喽,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05023,没别的事，改天再找你聊天，下次见。,SOCIAL_ONLY,train,generated_mode_v1,,,social_goodbye,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05024,对了，下午好呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_greeting,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05025,对了，回头再聊，下次见。,SOCIAL_ONLY,train,generated_mode_v1,,,social_goodbye,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05026,说起来，谢谢你耐心解释，你辛苦了。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05027,麻烦问下是真人吗谢谢哈,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05028,顺便聊一句，再见啦～,SOCIAL_ONLY,train,generated_mode_v1,,,social_goodbye,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05029,说起来，哈哈你真逗，真逗。,SOCIAL_ONLY,train,generated_mode_v1,,,social_laughter,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05030,请问，机器人客服吗谢谢,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05031,对了，拜拜，拜拜。,SOCIAL_ONLY,train,generated_mode_v1,,,social_goodbye,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05032,对了，刚才多亏你了呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05033,最近有点忙，随便聊聊。,SOCIAL_ONLY,train,generated_mode_v1,,,social_mood,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05034,你会休息吗呀？,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05035,对了，今天工作终于结束了呢。,SOCIAL_ONLY,train,generated_mode_v1,,,social_daily,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05036,我想问一下你是谁谢谢,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05037,就是打扰一下呢,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05038,客服，太感谢了呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05039,说起来，最近有点冷，你那边呢？,SOCIAL_ONLY,train,generated_mode_v1,,,social_weather,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05040,对了，今天特别放松～,SOCIAL_ONLY,train,generated_mode_v1,,,social_mood,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05041,说起来，你说话挺温柔，值得表扬。,SOCIAL_ONLY,train,generated_mode_v1,,,social_compliment,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05042,客服，你年龄多大现在方便吗,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05043,我今天起得很早呢。,SOCIAL_ONLY,train,generated_mode_v1,,,social_daily,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05044,顺便聊一句，你喜欢聊天吗呢？,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05045,我想问一下客服在嘛谢谢,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.GENERAL,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05046,对了，麻烦你了，真的谢谢。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05047,没别的事，有人吗。,SOCIAL_ONLY,train,generated_mode_v1,,,social_greeting,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05048,在吗你是AI吗麻烦了,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05049,对了，今天阳光很好呢。,SOCIAL_ONLY,train,generated_mode_v1,,,social_weather,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05050,想问一下对面是真人客服吗谢谢,SOCIAL_ONLY,train,intent_train_v42_project,META.BOT_IDENTITY,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05051,好的谢谢谢谢,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.THANKS,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05052,客服，你还挺聪明，继续保持。,SOCIAL_ONLY,train,generated_mode_v1,,,social_compliment,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05053,没别的事，你会休息吗😊,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05054,没别的事，你好呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_greeting,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05055,没别的事，多谢啦，你辛苦了。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05056,客服，辛苦了😊,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05057,说起来，外面突然降温了呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_weather,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05058,你每天都在线吗呀？,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05059,顺便聊一句，你服务态度很好😊,SOCIAL_ONLY,train,generated_mode_v1,,,social_compliment,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05060,没别的事，多谢啦呀。,SOCIAL_ONLY,train,generated_mode_v1,,,social_thanks,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05061,麻烦问下好滴急,SOCIAL_ONLY,train,intent_train_v42_project,CHITCHAT.THANKS,,existing_social_example,intent_mapping,weak_label_needs_sample_audit,高频闲聊/身份询问；命中后跳过业务意图二判。
mode_v1_05062,你平时忙不忙呀？,SOCIAL_ONLY,train,generated_mode_v1,,,social_casual,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
mode_v1_05063,客服，嗨！,SOCIAL_ONLY,train,generated_mode_v1,,,social_greeting,synthetic_rule,synthetic_needs_human_spotcheck,纯社交表达，不含业务动作、槽位或商品事实请求。
