row_id,split,case_family_id,scenario_family,message,current_state,has_active_task,active_intent,active_domain,pending_slot,suspended_task_count,control_result,slot_match,slot_match_type,slot_value_type,explicit_switch_signal,has_business_object,setfit_top1_label,setfit_top1_score,setfit_top2_label,setfit_top2_score,setfit_margin,setfit_low_conf,setfit_ambiguous,llm_review_expected,target_decision,target_intent,target_domain,target_risk_level,target_priority,feature_source,sample_weight,notes
3187,train,MULTI_INTENT:49125,MULTI_INTENT,帮我改地址，另外开一张发票,COLLECTING,True,LOGISTICS.SHIPPING_FEE,LOGISTICS,,0,NONE,False,NONE,NONE,True,True,ORDER.CHANGE_ADDRESS,0.5584,AFTERSALE.REPAIR,0.4974,0.061,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
3188,train,ABORT_BARE:15021,ABORT_BARE,没事了,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.3164,AFTERSALE.REFUND,0.2716,0.0448,True,True,False,CANCEL_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
3189,train,CONFIRMING_BUSINESS_SWITCH:74122,CONFIRMING_BUSINESS_SWITCH,等等，退换货政策是什么,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,2,NONE,False,NONE,NONE,True,True,FAQ.GENERAL,0.8516,AFTERSALE.REFUND,0.0852,0.7664,False,False,False,SWITCH_NEW,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.5,
3190,train,TRANSFER_HUMAN:07076,TRANSFER_HUMAN,转人工,IDLE,False,,,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.7826,META.UNKNOWN,0.064,0.7186,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
3191,test,AMBIGUOUS_PAIR:98451,AMBIGUOUS_PAIR,这个可以退吗,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,True,AFTERSALE.RETURN,0.7561,FAQ.GENERAL,0.7344,0.0217,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
3192,train,COLLECTING_SWITCH_EXPLICIT:47618,COLLECTING_SWITCH_EXPLICIT,先不说这个，这款怎么卖,COLLECTING,True,PRODUCT.RECOMMEND,PRODUCT,budget,2,NONE,False,NONE,NONE,True,True,PRODUCT.ASK_PRICE,0.8036,PRODUCT.RECOMMEND,0.1231,0.6805,False,False,False,SWITCH_NEW,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
3193,train,AMBIGUOUS_PAIR:20914,AMBIGUOUS_PAIR,退货政策是什么,COLLECTING,True,PRODUCT.RECOMMEND,PRODUCT,budget,0,NONE,False,NONE,NONE,False,True,AFTERSALE.RETURN,0.6008,FAQ.GENERAL,0.5307,0.0701,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
3194,train,CONFIRMING_DENY:86801,CONFIRMING_DENY,暂时别执行,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CHANGE_ADDRESS,0.3514,PAYMENT.INVOICE,0.2524,0.099,True,True,False,DENY_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
3195,train,CONFIRMING_CONFIRM:70738,CONFIRMING_CONFIRM,没问题,CONFIRMING,True,PAYMENT.INVOICE,PAYMENT,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,PAYMENT.INVOICE,0.4394,ORDER.QUERY_STATUS,0.375,0.0644,True,True,False,CONFIRM_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
3196,train,OOS_UNKNOWN:18037,OOS_UNKNOWN,你支持比特币提现吗,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.3467,AFTERSALE.REFUND,0.2469,0.0998,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
3197,train,IDLE_CLEAR_INTENT:83983,IDLE_CLEAR_INTENT,你是AI吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,META.BOT_IDENTITY,0.8693,PRODUCT.COMPARE,0.0601,0.8092,False,False,False,ACCEPT_NEW_INTENT,META.BOT_IDENTITY,META,L0,90,SYNTHETIC_SIMULATED,1.0,
3198,train,IDLE_CLEAR_INTENT:43424,IDLE_CLEAR_INTENT,这个订单不要了,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.CANCEL,0.7817,META.ABORT,0.0416,0.7401,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,
3199,train,CONFIRMING_DENY:43170,CONFIRMING_DENY,取消这次操作,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.5404,AFTERSALE.RETURN,0.4839,0.0565,True,True,False,DENY_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
3200,train,COLLECTING_SWITCH_IMPLICIT:49708,COLLECTING_SWITCH_IMPLICIT,申请退货,COLLECTING,True,PRODUCT.ASK_INFO,PRODUCT,attr_type,2,NONE,False,NONE,NONE,False,True,AFTERSALE.RETURN,0.8103,PRODUCT.ASK_INFO,0.1195,0.6908,False,False,False,SWITCH_NEW,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
3201,train,COLLECTING_SLOT_PHRASED:18498,COLLECTING_SLOT_PHRASED,编号为13912345678,COLLECTING,True,ORDER.CANCEL,ORDER,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.7443,ORDER.CANCEL,0.3354,0.4089,False,False,False,CONTINUE_CURRENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
3202,train,COLLECTING_SWITCH_IMPLICIT:96169,COLLECTING_SWITCH_IMPLICIT,感谢帮助,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,new_address,0,NONE,False,NONE,NONE,False,True,CHITCHAT.THANKS,0.8024,ORDER.CHANGE_ADDRESS,0.1277,0.6747,False,False,False,SWITCH_NEW,CHITCHAT.THANKS,CHITCHAT,L0,90,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
3203,train,COLLECTING_SWITCH_EXPLICIT:08498,COLLECTING_SWITCH_EXPLICIT,这个先放着，这个型号多大尺寸,COLLECTING,True,PROMOTION.ACTIVITY,PROMOTION,customer_phone_or_order_id,2,NONE,False,NONE,NONE,True,True,PRODUCT.ASK_INFO,0.8983,PROMOTION.ACTIVITY,0.0728,0.8255,False,False,False,SWITCH_NEW,PRODUCT.ASK_INFO,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
3204,train,TRANSFER_HUMAN:74313,TRANSFER_HUMAN,我要找真人客服,COLLECTING,True,PRODUCT.ASK_PRICE,PRODUCT,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.8439,META.UNKNOWN,0.1414,0.7025,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
3205,train,MULTI_INTENT:58485,MULTI_INTENT,我要退货，还要投诉客服,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.CHANGE_ADDRESS,0.563,CHITCHAT.GENERAL,0.528,0.035,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
3206,test,COLLECTING_SLOT_PHRASED:42838,COLLECTING_SLOT_PHRASED,我的订单号是13912345678,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,PAYMENT.ISSUE,0.3438,ORDER.QUERY_STATUS,0.2774,0.0664,True,True,False,CONTINUE_CURRENT,PAYMENT.ISSUE,PAYMENT,L1,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
3207,train,COLLECTING_SLOT_PHRASED:37270,COLLECTING_SLOT_PHRASED,手机号是13688886666,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,AFTERSALE.RETURN,0.4072,ORDER.QUERY_STATUS,0.3043,0.1029,True,False,False,CONTINUE_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
3208,train,IDLE_CLEAR_INTENT:35572,IDLE_CLEAR_INTENT,想咨询一下我的订单什么状态,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.9059,LOGISTICS.DELIVERY_TIME,0.0293,0.8766,False,False,False,ACCEPT_NEW_INTENT,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.0,
3209,train,CONFIRMING_DENY:69546,CONFIRMING_DENY,不确认,CONFIRMING,True,AFTERSALE.RETURN,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.RETURN,0.3824,AFTERSALE.EXCHANGE,0.3479,0.0345,True,True,False,DENY_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
3210,train,COLLECTING_OTHER_SLOT:08397,COLLECTING_OTHER_SLOT,原因是商品破损,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,return_reason,0,NONE,True,SEMANTIC_SLOT,RETURN_REASON,False,False,AFTERSALE.EXCHANGE,0.5639,AFTERSALE.RETURN,0.5436,0.0203,True,True,False,CONTINUE_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
3211,train,COLLECTING_SWITCH_EXPLICIT:96149,COLLECTING_SWITCH_EXPLICIT,另外，按照我的需求推荐一下,COLLECTING,True,CHITCHAT.GENERAL,CHITCHAT,customer_phone_or_order_id,0,NONE,False,NONE,NONE,True,True,PRODUCT.RECOMMEND,0.8624,CHITCHAT.GENERAL,0.1634,0.699,False,False,False,SWITCH_NEW,PRODUCT.RECOMMEND,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
3212,train,COLLECTING_SLOT_PURE:70921,COLLECTING_SLOT_PURE,A20260730188,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,RULE_SLOT_ONLY,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,LOGISTICS.DELIVERY_TIME,0.4616,ORDER.QUERY_STATUS,0.3568,0.1048,True,False,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.0,pending-slot-aware extraction 应优先于业务意图切换
3213,validation,TRANSFER_HUMAN:77849,TRANSFER_HUMAN,我要找真人客服,COLLECTING,True,AFTERSALE.REPAIR,AFTERSALE,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.8048,META.UNKNOWN,0.1131,0.6917,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
3214,train,ABORT_BARE:39424,ABORT_BARE,没事了,EXECUTING,True,PAYMENT.INVOICE,PAYMENT,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.5623,PAYMENT.INVOICE,0.4619,0.1004,True,False,False,CANCEL_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
3215,train,CONFIRMING_DENY:94431,CONFIRMING_DENY,不对,CONFIRMING,True,ORDER.CANCEL,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CANCEL,0.3537,META.ABORT,0.2642,0.0895,True,True,False,DENY_CURRENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
3216,train,OOS_UNKNOWN:87630,OOS_UNKNOWN,股票明天会涨吗,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.4563,PRODUCT.ASK_PRICE,0.3701,0.0862,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
3217,train,TRANSFER_HUMAN:63296,TRANSFER_HUMAN,我要找真人客服,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.9345,META.UNKNOWN,0.0334,0.9011,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
3218,train,COLLECTING_SWITCH_EXPLICIT:54579,COLLECTING_SWITCH_EXPLICIT,这个先放着，黑色还有库存吗,COLLECTING,True,PRODUCT.COMPARE,PRODUCT,product_ids,0,NONE,False,NONE,NONE,True,True,PRODUCT.ASK_STOCK,0.9435,PRODUCT.COMPARE,0.0233,0.9202,False,False,False,SWITCH_NEW,PRODUCT.ASK_STOCK,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
3219,train,COLLECTING_SLOT_PHRASED:63217,COLLECTING_SLOT_PHRASED,订单号 SO93847561,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,ORDER.QUERY_STATUS,0.7306,AFTERSALE.REFUND,0.1387,0.5919,False,False,False,CONTINUE_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
3220,train,MULTI_INTENT:17253,MULTI_INTENT,先查物流，如果还没发货就退款,COLLECTING,True,AFTERSALE.REPAIR,AFTERSALE,,0,NONE,False,NONE,NONE,False,True,ORDER.CHANGE_ADDRESS,0.7605,LOGISTICS.DELIVERY_TIME,0.7218,0.0387,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
3221,train,ORDER_CANCEL_WITH_OBJECT:54996,ORDER_CANCEL_WITH_OBJECT,把订单撤销,COLLECTING,False,,,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.7876,META.ABORT,0.1463,0.6413,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
3222,train,COLLECTING_SWITCH_IMPLICIT:05990,COLLECTING_SWITCH_IMPLICIT,我要投诉,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,AFTERSALE.COMPLAIN,0.6683,ORDER.QUERY_STATUS,0.5963,0.072,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
3223,test,AMBIGUOUS_PAIR:75301,AMBIGUOUS_PAIR,退货政策是什么,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.RETURN,0.715,FAQ.GENERAL,0.6886,0.0264,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
3224,train,COLLECTING_SWITCH_IMPLICIT:73888,COLLECTING_SWITCH_IMPLICIT,可以分期吗,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,refund_reason,1,NONE,False,NONE,NONE,False,True,PAYMENT.METHOD,0.75,AFTERSALE.REFUND,0.6622,0.0878,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
3225,validation,ORDER_CANCEL_WITH_OBJECT:26679,ORDER_CANCEL_WITH_OBJECT,我要取消订单,IDLE,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.7943,META.ABORT,0.156,0.6383,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
3226,train,COLLECTING_SWITCH_IMPLICIT:83507,COLLECTING_SWITCH_IMPLICIT,还在保修吗,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,True,AFTERSALE.REPAIR,0.7478,ORDER.CHANGE_ADDRESS,0.7188,0.029,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
3227,train,COLLECTING_SWITCH_IMPLICIT:23498,COLLECTING_SWITCH_IMPLICIT,支持什么支付方式,COLLECTING,True,PROMOTION.ACTIVITY,PROMOTION,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,PAYMENT.METHOD,0.8952,PROMOTION.ACTIVITY,0.1002,0.795,False,False,False,SWITCH_NEW,PAYMENT.METHOD,PAYMENT,L0,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
3228,train,CONFIRMING_CONFIRM:03772,CONFIRMING_CONFIRM,确认,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.4031,ORDER.CANCEL,0.3361,0.067,True,True,False,CONFIRM_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
3229,train,AMBIGUOUS_PAIR:44201,AMBIGUOUS_PAIR,我不想要了,COLLECTING,True,CHITCHAT.THANKS,CHITCHAT,,0,NONE,False,NONE,NONE,False,True,ORDER.CANCEL,0.7012,AFTERSALE.REFUND,0.6856,0.0156,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
3230,train,CORRECTION_ACTIVE:61133,CORRECTION_ACTIVE,我刚才说错了,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,CORRECTION_VALUE,TEXT,False,True,META.CORRECTION,0.4417,AFTERSALE.REFUND,0.3727,0.069,True,True,False,CORRECT_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,纠正当前理解并继承有效槽位
3231,train,AMBIGUOUS_PAIR:18535,AMBIGUOUS_PAIR,我不想要了,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.REFUND,0.5836,ORDER.CANCEL,0.5015,0.0821,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
3232,train,IDLE_CLEAR_INTENT:38241,IDLE_CLEAR_INTENT,我要改收货地址,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.CHANGE_ADDRESS,0.8703,PAYMENT.METHOD,0.0409,0.8294,False,False,False,ACCEPT_NEW_INTENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,
3233,test,ABORT_BARE:16748,ABORT_BARE,不弄了,CONFIRMING,True,PAYMENT.INVOICE,PAYMENT,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.3546,PAYMENT.INVOICE,0.2836,0.071,True,True,False,CANCEL_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
3234,train,MULTI_INTENT:73201,MULTI_INTENT,查一下订单，顺便看看优惠券,IDLE,False,,,,0,NONE,False,NONE,NONE,True,True,AFTERSALE.RETURN,0.7055,PRODUCT.ASK_STOCK,0.6073,0.0982,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
3235,validation,AMBIGUOUS_PAIR:89365,AMBIGUOUS_PAIR,订单怎么还没到,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.621,LOGISTICS.DELIVERY_TIME,0.5999,0.0211,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
3236,train,CONFIRMING_CONFIRM:38498,CONFIRMING_CONFIRM,就这样,CONFIRMING,True,AFTERSALE.EXCHANGE,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.EXCHANGE,0.3966,ORDER.CANCEL,0.3682,0.0284,True,True,False,CONFIRM_CURRENT,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
3237,train,MULTI_INTENT:58485,MULTI_INTENT,我要退货，还要投诉客服,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_STOCK,0.5551,PROMOTION.COUPON,0.5225,0.0326,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
3238,train,IDLE_CLEAR_INTENT:74569,IDLE_CLEAR_INTENT,想咨询一下今天天气不错,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,CHITCHAT.GENERAL,0.8851,PROMOTION.ACTIVITY,0.0618,0.8233,False,False,False,ACCEPT_NEW_INTENT,CHITCHAT.GENERAL,CHITCHAT,L0,90,SYNTHETIC_SIMULATED,1.0,
3239,train,IDLE_CLEAR_INTENT:08726,IDLE_CLEAR_INTENT,哪个配置更好,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.COMPARE,0.7874,PRODUCT.ASK_PRICE,0.1729,0.6145,False,False,False,ACCEPT_NEW_INTENT,PRODUCT.COMPARE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
3240,train,ABORT_BARE:15021,ABORT_BARE,没事了,EXECUTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.3815,AFTERSALE.REFUND,0.368,0.0135,True,True,False,CANCEL_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
3241,train,CONFIRMING_BUSINESS_SWITCH:87151,CONFIRMING_BUSINESS_SWITCH,等等，保修规定怎么说,CONFIRMING,True,ORDER.CANCEL,ORDER,,2,NONE,False,NONE,NONE,True,True,FAQ.GENERAL,0.9346,ORDER.CANCEL,0.1071,0.8275,False,False,False,SWITCH_NEW,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.5,
3242,train,TRANSFER_HUMAN:74528,TRANSFER_HUMAN,给我人工处理,COLLECTING,True,PRODUCT.RECOMMEND,PRODUCT,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.946,META.UNKNOWN,0.1626,0.7834,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
3243,train,CONFIRMING_BUSINESS_SWITCH:93622,CONFIRMING_BUSINESS_SWITCH,先别执行，七天无理由是什么意思,CONFIRMING,True,PAYMENT.INVOICE,PAYMENT,,0,NONE,False,NONE,NONE,True,True,FAQ.GENERAL,0.9263,PAYMENT.INVOICE,0.1097,0.8166,False,False,False,SWITCH_NEW,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.5,
3244,test,COLLECTING_OTHER_SLOT:41919,COLLECTING_OTHER_SLOT,尺寸太小,COLLECTING,True,AFTERSALE.EXCHANGE,AFTERSALE,exchange_reason,0,NONE,True,SEMANTIC_SLOT,EXCHANGE_REASON,False,False,AFTERSALE.EXCHANGE,0.661,AFTERSALE.EXCHANGE,0.6136,0.0474,False,True,False,CONTINUE_CURRENT,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
3245,train,CONFIRMING_DENY:35847,CONFIRMING_DENY,不对,CONFIRMING,True,PAYMENT.INVOICE,PAYMENT,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,PAYMENT.INVOICE,0.415,ORDER.QUERY_STATUS,0.2982,0.1168,True,False,False,DENY_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
3246,train,OOS_UNKNOWN:01510,OOS_UNKNOWN,怎么重装电脑系统,COLLECTING,True,AFTERSALE.EXCHANGE,AFTERSALE,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.4551,ORDER.QUERY_STATUS,0.3583,0.0968,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
3247,train,AMBIGUOUS_PAIR:18535,AMBIGUOUS_PAIR,我不想要了,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.REFUND,0.5923,ORDER.CANCEL,0.5193,0.073,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
3248,validation,CONFIRMING_CONFIRM:15837,CONFIRMING_CONFIRM,确认,CONFIRMING,True,AFTERSALE.RETURN,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.RETURN,0.3358,AFTERSALE.EXCHANGE,0.2867,0.0491,True,True,False,CONFIRM_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
3249,train,ABORT_BARE:15021,ABORT_BARE,没事了,EXECUTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.3383,AFTERSALE.REFUND,0.2262,0.1121,True,False,False,CANCEL_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
